"place_id","zipcode","supermarket_type","market_name","latitude","longitude","website_url","property_address","map_url","phone" 
"ChIJuUTDRj9w9YgRY9YdyB0rMHM","30188","bakery","Publix Super Market at Hickory Flat Village","34.17806400000001","-84.418211","http://www.publix.com/","6175 Hickory Flat Hwy Ste 140, Canton, GA 30115, USA","https://maps.google.com/?cid=8300181520155268707","(770) 345-8600"
"ChIJ2WKnBRhr9YgRSdh0jMNQnVQ","30188","bakery","Publix Super Market at Orchard Square Shopping Center","34.0551775","-84.5536376","http://www.publix.com/","4290 Bells Ferry Rd, Kennesaw, GA 30144, USA","https://maps.google.com/?cid=6097118271334832201","(770) 516-3883"
"ChIJ_0AGqS1q9YgRviPuUDOSlqc","30188","grocery_or_supermarket","ALDI","34.1131305","-84.56891019999999","https://aldi.us/","2014 Eagle Dr, Woodstock, GA 30189, USA","https://maps.google.com/?cid=12076000199939335102",""
"ChIJBX4hDb9u9YgRZTMNSPfl5YY","30188","grocery_or_supermarket","Kroger","34.14145080000001","-84.5038253","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","5339 Old Hwy 5, Woodstock, GA 30188, USA","https://maps.google.com/?cid=9720428220977591141","(770) 924-2557"
"ChIJvb2mxzBt9YgRu3qARV9ewdg","30188","bakery","Publix Super Market at Highland Plaza","34.03826389999999","-84.46281759999999","http://www.publix.com/","3605 Sandy Plains Rd Ste 200, Marietta, GA 30066, USA","https://maps.google.com/?cid=15618868745978542779","(770) 578-6000"
"ChIJ87DJdE5s9YgR7KmNR1Q5JKM","30188","grocery_or_supermarket","Kroger","34.08650829999999","-84.48593699999999","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","12050 Highway 92, Suite 112, Woodstock, GA 30188, USA","https://maps.google.com/?cid=11755583961484339692","(770) 591-2890"
"ChIJscZBgA9z9YgRjeaEIVZ_Maw","30188","bakery","Publix Super Market at King Plaza","34.0610681","-84.38597729999999","http://www.publix.com/","885 Woodstock Rd Ste 100, Roswell, GA 30075, USA","https://maps.google.com/?cid=12407838456288700045","(770) 552-4580"
"ChIJveA7d0Zv9YgRbIBW98OjxgY","30188","bakery","Publix Super Market at Paradise Shoppes of Prominence Point","34.1918436","-84.511387","http://www.publix.com/","120 Prominence Point Pkwy, Canton, GA 30114, USA","https://maps.google.com/?cid=488257671679869036","(770) 345-5389"
"ChIJqa9dqCJ39YgRZzzmG3nT1C8","30188","bakery","Publix Super Market at The Marketplace at Birmingham Village","34.1673871","-84.33084679999999","http://www.publix.com/","980 Birmingham Rd #100, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=3446612131957849191","(770) 751-5543"
"ChIJyWQJbHh09YgRgiRZV15Ka9I","30188","bakery","Publix Super Market at Village Walk Shopping Center","34.0793628","-84.3574273","http://www.publix.com/","270 Rucker Rd, Alpharetta, GA 30004, USA","https://maps.google.com/?cid=15162294339525747842","(770) 360-5591"
"ChIJXSD4M7gT9YgRrnIj4pK-fwA","30188","grocery_or_supermarket","Vatan International Grocery","33.9677192","-84.491394","","2133 Roswell Rd, Marietta, GA 30062, USA","https://maps.google.com/?cid=35956860110729902","(770) 578-4235"
"ChIJ6WtuVeuw9YgRDAmy4VpzCAM","30039","grocery_or_supermarket","ALDI","33.8108946","-84.0416865","https://www.aldi.us/","3340 Centerville Hwy, Snellville, GA 30039, USA","https://maps.google.com/?cid=218551416098261260","(855) 955-2534"
"ChIJz5Pdfuyw9YgR5jwBEfx2E00","30039","department_store","Walmart Supercenter","33.8079689","-84.04676189999999","http://www.walmart.com/store/3389","3435 Centerville Hwy, Snellville, GA 30039, USA","https://maps.google.com/?cid=5553913590467083494","(770) 972-7572"
"ChIJP_MTjKOw9YgRZGK4LaRHdXE","30039","grocery_or_supermarket","Kroger","33.824809","-84.033216","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","3035 Scenic Hwy S, Suite 19, Snellville, GA 30039, USA","https://maps.google.com/?cid=8175519469028270692","(770) 982-0655"
"ChIJNTw0-euw9YgRfMQEOCpYD70","30039","grocery_or_supermarket","Tammax Caribbean Market Inc","33.807444","-84.04291599999999","","3400 Centerville Hwy # D, Snellville, GA 30039, USA","https://maps.google.com/?cid=13623204336170747004","(770) 676-0177"
"ChIJzU7VaiG69YgRBoxNdSXKk00","30039","store","Wilkes Meat Market","33.8558362","-84.0208509","http://www.wilkesmeats.com/","2304 Scenic Hwy S, Snellville, GA 30078, USA","https://maps.google.com/?cid=5590033824727534598","(770) 978-8106"
"ChIJfxoKO-mw9YgRrIshpL-oW50","30039","bakery","Publix Super Market at Centerville","33.8025727","-84.0408994","http://www.publix.com/","3550 Centerville Hwy Ste 201, Snellville, GA 30039, USA","https://maps.google.com/?cid=11338842027881237420","(770) 736-7800"
"ChIJj42mAj669YgRB301mXubh98","30039","grocery_or_supermarket","Walmart Neighborhood Market","33.853016","-84.03424799999999","http://www.walmart.com/store/3072","2912 W Main St, Snellville, GA 30078, USA","https://maps.google.com/?cid=16107013547467570439","(770) 225-0949"
"ChIJmaNrbIO69YgRyKpE277HA4s","30039","grocery_or_supermarket","Kroger","33.8363165","-84.06797449999999","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","4002 US-78, Snellville, GA 30039, USA","https://maps.google.com/?cid=10017069618738539208","(770) 979-7008"
"ChIJe-lkyLew9YgRYmG36D3NHUg","30039","store","Med Tech International","33.80951280000001","-84.025161","","3595 Carrick Ct, Snellville, GA 30039, USA","https://maps.google.com/?cid=5196535210836451682","(770) 979-3379"
"ChIJ_yGXu_u59YgRVutX5PGBlaU","30039","church","Canaan Land Church International","33.7958307","-84.0423524","http://www.canaanlandchurch.org","3755 Centerville Hwy, Snellville, GA 30039, USA","https://maps.google.com/?cid=11931585663706065750","(770) 979-7079"
"ChIJX7osRumw9YgRQ2Mz24lwkJs","30039","gas_station","QuikTrip","33.80453190000001","-84.04237959999999","http://www.quiktrip.com/","3490 Centerville Hwy, Snellville, GA 30039, USA","https://maps.google.com/?cid=11209583209915573059","(678) 344-2654"
"ChIJSREyuy669YgR-cYW7Rnf9is","30039","point_of_interest","WOWNOW Inc","33.868623","-84.022901","http://wownow.com/","1928 Harbour Oaks Dr SW, Snellville, GA 30078, USA","https://maps.google.com/?cid=3167964690346591993","(404) 786-5392"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30039","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJQybunY259YgRb_gxRkDNgdI","30039","grocery_or_supermarket","Centurion Foods LLC","33.8560052","-84.011618","","2357 Main St E, Snellville, GA 30078, USA","https://maps.google.com/?cid=15168630695899822191","(770) 979-6223"
"ChIJxxC00XKj9YgRsj3AA87yniI","30039","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.9483537","-84.1354355","http://www.namdaemun.com/","3825 Shackleford Rd, Duluth, GA 30096, USA","https://maps.google.com/?cid=2494698210249948594","(770) 921-8288"
"ChIJhxd9Mdm-9YgRowCD3swOp5Q","30039","grocery_or_supermarket","Tropical Food International Market","33.93271329999999","-83.9761505","","706 Grayson Hwy, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=10711546511793258659","(678) 629-3995"
"ChIJ4UyzuKaw9YgRAG-i7i3YACc","30039","grocery_or_supermarket","SBM Ayur Care Inc","33.82479199999999","-84.0333546","","3035 Centerville Hwy #12, Snellville, GA 30039, USA","https://maps.google.com/?cid=2810483859267940096",""
"ChIJN5lIGSi69YgR_XbnRl9pEnc","30039","food","Vitamin Shoppe","33.8648277","-84.01644659999999","http://www.vitaminshoppe.com/sl/Snellville-410","2118 Scenic Highway, Snellville, GA 30078, USA","https://maps.google.com/?cid=8580036098026600189","(770) 972-8057"
"ChIJx5wumwi79YgRzkKtwwB8G5I","30039","restaurant","Shahi Grill","33.8885141","-84.0623937","http://www.shahigrillatl.com/","851 Oak Rd #7, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=10528144896633422542","(678) 205-5819"
"ChIJMctQk2mj9YgRyw79wVggd-s","30039","grocery_or_supermarket","Souq International Market","33.93986359999999","-84.1237584","http://souqmarkets.com/","1455 Pleasant Hill Rd #402, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=16967065686725430987","(678) 573-9669"
"ChIJF0JBCDxn7ogRApfu8KijIvk","31604","grocery_or_supermarket","sofia market indian store","30.83073920000001","-83.27812729999999","","109 E Hill Ave #2b, Valdosta, GA 31601, USA","https://maps.google.com/?cid=17952091010644219650","(229) 245-9700"
"ChIJJWfBGcWV9YgRsp-xcIHMY64","30043","grocery_or_supermarket","Barrientos International Food","34.038503","-84.00461100000001","","2612 Pierce Brennen Ct NE, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=12566112241607352242","(678) 698-9911"
"ChIJhxd9Mdm-9YgRowCD3swOp5Q","30043","grocery_or_supermarket","Tropical Food International Market","33.93271329999999","-83.9761505","","706 Grayson Hwy, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=10711546511793258659","(678) 629-3995"
"ChIJ60vabFy99YgR0olJxCJf76U","30043","grocery_or_supermarket","Assi Plaza","34.00479740000001","-84.0830306","http://www.assiplaza.net/suwanee.php","1291 Old Peachtree Rd NW, Suwanee, GA 30024, USA","https://maps.google.com/?cid=11956880138618636754","(770) 813-1500"
"ChIJnx2t7M299YgR6aHfxklFdAA","30043","grocery_or_supermarket","ALDI","33.9681476","-84.0282081","https://www.aldi.us/","996 Duluth Hwy, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=32727280469909993","(855) 955-2534"
"ChIJf0aGdCe-9YgRLU9UjikmLjI","30043","grocery_or_supermarket","Kroger","34.00499549999999","-83.9862763","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","1475 Buford Dr NE, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=3615869510748491565","(770) 822-6580"
"ChIJk5i4QH2-9YgRDRqErbjILeg","30043","restaurant","Asian Market","33.9645077","-84.0068132","","575 W Pike St, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=16730248886261914125","(770) 277-6160"
"ChIJA8SBbE-W9YgRm9itLBEWI6c","30043","grocery_or_supermarket","Publix Facility Services","34.0374381","-84.0426743","http://www.publix.com/","255 Satellite Blvd NW #300, Suwanee, GA 30024, USA","https://maps.google.com/?cid=12043494091538684059","(770) 945-3949"
"ChIJsQGpjIO-9YgRGN-tlKykOf8","30043","food","International Food Wholesaler","33.957429","-84.011684","http://www.dlimena.com/","712 Winer Industrial Way, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=18390911614479884056","(770) 338-5494"
"ChIJuZ0tYNG99YgR6hmy6xqNeAA","30043","bakery","Publix Super Market at Merton Walk","33.9696743","-84.0239771","http://www.publix.com/","911 Duluth Hwy, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=33932143968262634","(770) 339-5600"
"ChIJ5WFJ_G-99YgR2N3oanJieE4","30043","bakery","Publix Super Market at The Shops at Huntcrest","33.9983614","-84.06814419999999","http://www.publix.com/","1030 Old Peachtree Rd NW, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=5654377575723097560","(678) 376-3220"
"ChIJ2aZjSuq-9YgRjIpjyAx-UFg","30043","grocery_or_supermarket","Euro Gourmet Foods, Inc.","33.94255510000001","-83.99167349999999","","488 Gwinnett Dr, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=6363724866841184908","(770) 513-7760"
"ChIJMQB50wG_9YgR0RCnaQVzGTk","30043","restaurant","Taj international","33.9584375","-83.973952","","199 E Crogan St, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=4114446201664245969","(678) 878-3295"
"ChIJC2ut2buV9YgRRdhXIes7dH0","30043","pharmacy","Publix Pharmacy at Old Peachtree","34.0363408","-83.9901922","http://www.publix.com/","2380 Buford Dr Ste 201, Lawrenceville, GA 30043, USA","https://maps.google.com/?cid=9039916233102186565","(770) 338-4566"
"ChIJYZWLBaqW9YgRIIQlJC9Pi2U","30043","grocery_or_supermarket","El Exito International Market Inc","34.090398","-84.0178109","","1325 Buford Hwy NE, Buford, GA 30518, USA","https://maps.google.com/?cid=7317029083481998368","(678) 546-8536"
"ChIJMctQk2mj9YgRyw79wVggd-s","30043","grocery_or_supermarket","Souq International Market","33.93986359999999","-84.1237584","http://souqmarkets.com/","1455 Pleasant Hill Rd #402, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=16967065686725430987","(678) 573-9669"
"ChIJx5wumwi79YgRzkKtwwB8G5I","30043","restaurant","Shahi Grill","33.8885141","-84.0623937","http://www.shahigrillatl.com/","851 Oak Rd #7, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=10528144896633422542","(678) 205-5819"
"ChIJxxC00XKj9YgRsj3AA87yniI","30043","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.9483537","-84.1354355","http://www.namdaemun.com/","3825 Shackleford Rd, Duluth, GA 30096, USA","https://maps.google.com/?cid=2494698210249948594","(770) 921-8288"
"ChIJq0KxZJuX9YgRJm4D_bOUC14","30043","bakery","Publix Super Market at McGinnis Crossing","34.0498795","-84.0887676","http://www.publix.com/","1000 Peachtree Industrial Blvd, Suwanee, GA 30024, USA","https://maps.google.com/?cid=6776673565073960486","(770) 932-4300"
"ChIJmbqa5ES59YgRaQ1_cqkiIA8","30043","grocery_or_supermarket","ALDI","33.90136","-84.0058846","https://www.aldi.us/","1225 Scenic Hwy S, Lawrenceville, GA 30045, USA","https://maps.google.com/?cid=1089909220989406569","(855) 955-2534"
"ChIJqe9uRmik9YgRZi1Ct4fO9eM","30047","grocery_or_supermarket","AlHamrah Halal Meat & Groceries","33.9050774","-84.1556784","http://alhamrahinternationalfood.com/","895 Indian Trail Lilburn Rd NW #6, Lilburn, GA 30047, USA","https://maps.google.com/?cid=16426262298194226534","(770) 381-2006"
"ChIJB68ArPek9YgRfKxVqlrRFWc","30047","grocery_or_supermarket","Lilburn International Farmers Market","33.89452430000001","-84.1429191","","4805 Lawrenceville Hwy, Lilburn, GA 30047, USA","https://maps.google.com/?cid=7428073347752504444","(770) 381-0490"
"ChIJibax-_ak9YgRXr03Nw_lHg0","30047","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.89461799999999","-84.142909","http://www.namdaemun.com/","4805 Lawrenceville Hwy, Lilburn, GA 30047, USA","https://maps.google.com/?cid=945444825308052830","(770) 381-0490"
"ChIJx5wumwi79YgRzkKtwwB8G5I","30047","restaurant","Shahi Grill","33.8885141","-84.0623937","http://www.shahigrillatl.com/","851 Oak Rd #7, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=10528144896633422542","(678) 205-5819"
"ChIJY9gS1bqk9YgRxVvq7Q2QGSg","30047","grocery_or_supermarket","Alsafa Market","33.9131393","-84.11384509999999","","550 Pleasant Hill Rd b205, Lilburn, GA 30047, USA","https://maps.google.com/?cid=2889499025435417541","(770) 925-0225"
"ChIJzVkFprCk9YgRxjSckZHWsh4","30047","grocery_or_supermarket","ALDI","33.9079463","-84.1109836","https://aldi.us/","396 Pleasant Hill Rd, Lilburn, GA 30047, USA","https://maps.google.com/?cid=2212066287693870278",""
"ChIJm8OIdYOj9YgRUBPilBvyZX0","30047","meal_delivery","Service Foods Inc","33.9334445","-84.14750719999999","http://servicefoods.com/","4355 International Blvd NW # 150, Norcross, GA 30093, USA","https://maps.google.com/?cid=9035894427664651088","(770) 279-4779"
"ChIJ0QZU62ik9YgR8_dUIAJLKt4","30047","grocery_or_supermarket","Dominican Grocery Store","33.9072326","-84.1547875","","950 Indian Trail Lilburn Rd NW, Lilburn, GA 30047, USA","https://maps.google.com/?cid=16008690297946306547","(770) 279-7755"
"ChIJdyweNdC69YgR0ejvTMeFPEk","30047","pharmacy","Publix Pharmacy at Five Forks Corner SC","33.8706518","-84.0928852","http://www.publix.com/","4045 Five Forks Trickum Rd SW, Lilburn, GA 30047, USA","https://maps.google.com/?cid=5277239954407155921","(770) 381-4176"
"ChIJ0-RjljWk9YgR0TTZbQ8PF2Y","30047","grocery_or_supermarket","Akshar Grocery","33.8845274","-84.16506819999999","","475 Rockbridge Rd NW #101, Lilburn, GA 30047, USA","https://maps.google.com/?cid=7356365075274872017","(770) 717-9882"
"ChIJMctQk2mj9YgRyw79wVggd-s","30047","grocery_or_supermarket","Souq International Market","33.93986359999999","-84.1237584","http://souqmarkets.com/","1455 Pleasant Hill Rd #402, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=16967065686725430987","(678) 573-9669"
"ChIJfS6vlxqm9YgRZWwSrjJwm1g","30047","grocery_or_supermarket","Commerce International, Inc.","33.8490384","-84.197717","http://commercefood.com/","-4744, 4650 Hugh Howell Rd, Tucker, GA 30084, USA","https://maps.google.com/?cid=6384820259698928741","(678) 580-2319"
"ChIJz_V3xHSl9YgRAuymNQ8YnRU","30047","bakery","Ingles Markets","33.857116","-84.14012699999999","http://www.ingles-markets.com/","650 Rockbridge Rd SW, Lilburn, GA 30047, USA","https://maps.google.com/?cid=1557427499743767554","(770) 381-7318"
"ChIJJ4zGwBqm9YgRLgTjpYfw9BM","30047","food","Acro International Food Distribution","33.857192","-84.1895289","","2689 Mountain Industrial Blvd, Tucker, GA 30084, USA","https://maps.google.com/?cid=1438038646432400430","(770) 934-2345"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30047","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJxxC00XKj9YgRsj3AA87yniI","30047","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.9483537","-84.1354355","http://www.namdaemun.com/","3825 Shackleford Rd, Duluth, GA 30096, USA","https://maps.google.com/?cid=2494698210249948594","(770) 921-8288"
"ChIJe8BxQRKn9YgR-uZmvmo9R08","30047","grocery_or_supermarket","Leon International Foods","33.898299","-84.24527069999999","http://www.leoninternationalfoods.com/","4000 Pleasantdale Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=5712602181013006074","(770) 416-6620"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30047","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJNRUnyCen9YgRISO38P14JvE","30047","grocery_or_supermarket","New International Food Inc","33.91672889999999","-84.2305523","","2215 Skyland Ct, Norcross, GA 30071, USA","https://maps.google.com/?cid=17376709244316230433","(770) 368-8169"
"ChIJOz8FjVOn9YgRdlKb9sgyw0U","30047","grocery_or_supermarket","Atlanta Oriental Food","33.9265763","-84.2639956","http://www.aofwc.com/","3029 Bankers Industrial Dr, Doraville, GA 30360, USA","https://maps.google.com/?cid=5026917447787827830","(770) 458-2296"
"ChIJzeZ4rcPH9YgRvEqtUew_-8M","30052","bakery","Publix Super Market at Loganville Town Centre","33.8392745","-83.9081115","http://www.publix.com/","4325 Atlanta Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=14121951340765465276","(770) 466-5150"
"ChIJhxilWyLG9YgRVsxrZhDmBe0","30052","grocery_or_supermarket","J&R West Indian Market","33.8461899","-83.91330169999999","","3981 Atlanta Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=17079310119984680022","(770) 913-8407"
"ChIJE1_qGjK59YgRO-3XdQfw9RY","30052","grocery_or_supermarket","International Food Bazaar","33.912597","-83.98575799999999","","1189 Pughes Creek Way, Lawrenceville, GA 30045, USA","https://maps.google.com/?cid=1654492352961047867","(770) 985-6610"
"ChIJbTcy94vH9YgRLYsC-R9nHUU","30052","grocery_or_supermarket","ALDI","33.8516332","-83.92604639999999","https://www.aldi.us/","370 Athens Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=4980250149960977197","(855) 955-2534"
"ChIJC6aBpIS49YgRkJn5wCo2ifE","30052","bakery","Publix Super Market at Grayson Village","33.87902","-83.9384032","http://www.publix.com/","2715 Loganville Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=17404501792204102032","(770) 822-0637"
"ChIJhxd9Mdm-9YgRowCD3swOp5Q","30052","grocery_or_supermarket","Tropical Food International Market","33.93271329999999","-83.9761505","","706 Grayson Hwy, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=10711546511793258659","(678) 629-3995"
"ChIJaf5JnMHH9YgRaj_DpAr9JBY","30052","department_store","Walmart Supercenter","33.841003","-83.91117","http://www.walmart.com/store/5252","4221 Atlanta Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=1595678390151757674","(770) 554-7481"
"ChIJL1N0TF249YgRYYt95MN5zMM","30052","grocery_or_supermarket","Kroger","33.8593385","-83.9545591","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","910 Athens Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=14108785614903937889","(770) 554-1100"
"ChIJZRZmUtDH9YgRaJC3moUCiSw","30052","bakery","Ingles Market","33.83329","-83.897881","http://www.ingles-markets.com/","4565 Atlanta Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=3209098982327816296","(770) 466-0831"
"ChIJkV7JnSPG9YgRHe9EYyEE4XE","30052","grocery_or_supermarket","Kroger","33.83119859999999","-83.8843047","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","4753 Atlanta Hwy, Loganville, GA 30052, USA","https://maps.google.com/?cid=8205844537491648285","(678) 639-4474"
"ChIJ2aZjSuq-9YgRjIpjyAx-UFg","30052","grocery_or_supermarket","Euro Gourmet Foods, Inc.","33.94255510000001","-83.99167349999999","","488 Gwinnett Dr, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=6363724866841184908","(770) 513-7760"
"ChIJx5wumwi79YgRzkKtwwB8G5I","30052","restaurant","Shahi Grill","33.8885141","-84.0623937","http://www.shahigrillatl.com/","851 Oak Rd #7, Lawrenceville, GA 30044, USA","https://maps.google.com/?cid=10528144896633422542","(678) 205-5819"
"ChIJIe-KrX-59YgRYayRI8lofLA","30052","pharmacy","Publix Pharmacy at Presidential Market Center","33.8771136","-84.01499869999999","http://www.publix.com/","1905 Scenic Hwy N Ste 4000, Snellville, GA 30078, USA","https://maps.google.com/?cid=12717154660881902689","(770) 978-5806"
"ChIJsQGpjIO-9YgRGN-tlKykOf8","30052","food","International Food Wholesaler","33.957429","-84.011684","http://www.dlimena.com/","712 Winer Industrial Way, Lawrenceville, GA 30046, USA","https://maps.google.com/?cid=18390911614479884056","(770) 338-5494"
"ChIJ03mBjoIH9YgRmlvPFl07b60","30384","grocery_or_supermarket","Cherians International Groceries","33.7986531","-84.2794785","http://www.cherians.com/","751 Dekalb Industrial Way, Decatur, GA 30033, USA","https://maps.google.com/?cid=12497272761977101210","(404) 299-0842"
"ChIJe1uH0s4J9YgRO4E14TmH6Cg","30384","grocery_or_supermarket","International Food Store","33.8957065","-84.2849677","","3651 Shallowford Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=2947754638775255355","(678) 691-2235"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30384","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30384","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJ95-kZm3j9IgRrO7HeGFyzko","30384","store","Darousalam International Market","33.60434000000001","-84.4712747","","5540 Old National Hwy #2, College Park, GA 30349, USA","https://maps.google.com/?cid=5390371566972825260","(404) 305-8066"
"ChIJ1XkZlusO9YgR-fEnXcILd20","30384","grocery_or_supermarket","BAKKAL INT'L FOODS","33.9102168","-84.3792036","http://www.bakkalinternational.com/","5690 Roswell Rd #100, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=7887786201777172985","(404) 847-9942"
"ChIJe8BxQRKn9YgR-uZmvmo9R08","30384","grocery_or_supermarket","Leon International Foods","33.898299","-84.24527069999999","http://www.leoninternationalfoods.com/","4000 Pleasantdale Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=5712602181013006074","(770) 416-6620"
"ChIJYf9JYUys9YgRNaJ00q7j0wk","30058","grocery_or_supermarket","ALDI","33.7183388","-84.14675960000001","https://www.aldi.us/","6650 Covington Hwy, Lithonia, GA 30058, USA","https://maps.google.com/?cid=708159906421973557","(855) 955-2534"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30058","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJIeE5VeWt9YgRCsOysyef3dc","30058","grocery_or_supermarket","Walmart Neighborhood Market","33.7244094","-84.1646343","http://www.walmart.com/store/4143","6152 Covington Hwy, Lithonia, GA 30058, USA","https://maps.google.com/?cid=15554763680874939146","(770) 225-0372"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30058","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJv0K9zoit9YgRRlIQwxiIz0I","30058","grocery_or_supermarket","Wayfield Foods Inc","33.7117646","-84.1080316","http://wayfieldfoods.com/","2636 Max Cleland Blvd, Lithonia, GA 30058, USA","https://maps.google.com/?cid=4814216166615568966","(770) 484-8488"
"ChIJmWTsiqqp9YgRaQ1pYe8rmrE","30058","grocery_or_supermarket","Zamzam International Foods","33.7927634","-84.22905299999999","","5030 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12797589598258138473","(404) 297-8976"
"ChIJY3KP0ois9YgRfeTGcmMgDHU","30058","bakery","Publix Super Market at Centre at Panola","33.6985441","-84.1745177","http://www.publix.com/","3045 Panola Rd, Lithonia, GA 30038, USA","https://maps.google.com/?cid=8434151813657584765","(770) 322-1890"
"ChIJBf7v9qip9YgRODE0_HCoewY","30058","grocery_or_supermarket","Quiubi Internationai Market","33.786513","-84.23071999999999","","3965 Rockbridge Rd SW, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=467152189584060728","(678) 705-7966"
"ChIJhWM1lNWx9YgRRQh2Bw6Lvac","30058","pharmacy","Publix Pharmacy at Deshon Plaza","33.78573","-84.10008739999999","http://www.publix.com/","380 S Deshon Rd, Stone Mountain, GA 30087, USA","https://maps.google.com/?cid=12086969867303258181","(770) 879-2706"
"ChIJJUaEi_Kr9YgRGDZraCefeiQ","30058","pharmacy","Publix Pharmacy at Hairston Crossing","33.7301028","-84.19607959999999","http://www.publix.com/","2075 S Hairston Rd, Decatur, GA 30035, USA","https://maps.google.com/?cid=2628588324128503320","(770) 322-6557"
"ChIJfxoKO-mw9YgRfdaC00mU8eY","30058","pharmacy","Publix Pharmacy at Centerville","33.8025727","-84.0408994","http://www.publix.com/","3550 Centerville Hwy Ste 201, Snellville, GA 30039, USA","https://maps.google.com/?cid=16641245142912783997","(770) 736-7806"
"ChIJCdV2u0ys9YgRNObyDXG23S0","30058","grocery_or_supermarket","Kroger","33.71866790000001","-84.144531","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","6678 Covington Hwy, Lithonia, GA 30058, USA","https://maps.google.com/?cid=3304998298241394228","(770) 593-7110"
